standard_ID,element,measured_conc,standard_conc,configuration,measured_ca,standard_ca,measured_ratio,standard_ratio,measured_ratio_log,standard_ratio_log,ratio_id_log
NCS DC73305 Rock,K,11253.13,34534,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,7.387862109714798,8.053638059701493,1.9998383980744034,2.086123922221738,log(K/Ca)
NCS DC73305 Rock,Mg,2476.3283333333334,12124,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,1.625749659432223,2.827425373134328,0.4859690382836164,1.0393665354270558,log(Mg/Ca)
NCS DC73305 Rock,Mn,42.13333333333333,173,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.02766121575857711,0.040345149253731345,-3.5877240000391124,-3.210284108252859,log(Mn/Ca)
NCS DC73305 Rock,Pb,4.7683333333333335,1.5,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.003130488065082639,3.498134328358209e-4,-5.766566355249796,-7.9581105946424735,log(Pb/Ca)
NCS DC73305 Rock,Si,77654.635,276900,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,50.981525634222,64.57555970149254,3.9314633246324395,4.1678360064084155,log(Si/Ca)
NCS DC73305 Rock,Sr,14.101666666666668,90,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.009257972568564912,0.020988805970149255,-4.682270199375405,-3.8637660324203726,log(Sr/Ca)
NCS DC73305 Rock,Ti,1110.415,3950,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.7290054326715285,0.9211753731343284,-0.31607409477692766,-0.08210484485547032,log(Ti/Ca)
NCS DC73305 Rock,U,23.573333333333338,2.1,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.015476275145938082,4.897388059701493e-4,-4.168447063422481,-7.6216383580212606,log(U/Ca)
NCS DC73305 Rock,V,81.14666666666666,87,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.053274100983133,0.02028917910447761,-2.932304976163154,-3.8976675840960544,log(V/Ca)
NCS DC73305 Rock,Zn,10.983333333333333,20,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.00721073622820503,0.0046641791044776115,-4.932184220803354,-5.367843429196647,log(Zn/Ca)
NCS DC73305 Rock,Zr,26.183333333333337,214,"Dry, WS 10 x 15 mm",1523.1916666666666,4288,0.017189782419590446,0.049906716417910446,-4.06344011705024,-2.9975996877287865,log(Zr/Ca)
Titano Gypsum TIG-1,Cr,41.403333333333336,246,"Dry, WS 10 x 15 mm",80816.61333333333,230848,5.123121549595579e-4,0.00106563626282229,-7.576576441047296,-6.844183228330848,log(Cr/Ca)
Titano Gypsum TIG-1,Mn,31.453333333333333,35,"Dry, WS 10 x 15 mm",80816.61333333333,230848,3.8919390501556946e-4,1.5161491544219574e-4,-7.851432868063924,-8.794166702773797,log(Mn/Ca)
Titano Gypsum TIG-1,S,70706.46833333334,17370,"Dry, WS 10 x 15 mm",80816.61333333333,230848,0.8749001649165866,0.07524431660659828,-0.1336454963722944,-2.5870149050280604,log(S/Ca)
Titano Gypsum TIG-1,Si,883.09,514,"Dry, WS 10 x 15 mm",80816.61333333333,230848,0.01092708495909917,0.0022265733296368173,-4.516510713270541,-6.107291498808046,log(Si/Ca)
Titano Gypsum TIG-1,Ti,1605.4666666666667,4916,"Dry, WS 10 x 15 mm",80816.61333333333,230848,0.019865552396322473,0.02129539783753812,-3.918768082585334,-3.8492642935772854,log(Ti/Ca)
Titano Gypsum TIG-1,U,8.508333333333333,2.5,"Dry, WS 10 x 15 mm",80816.61333333333,230848,1.0527950853669361e-4,1.0829636817299694e-5,-9.158891758552668,-11.433224032389056,log(U/Ca)
Titano Gypsum TIG-1,V,205.77166666666668,560,"Dry, WS 10 x 15 mm",80816.61333333333,230848,0.0025461555264379636,0.002425838647075132,-5.973170694130556,-6.0215779805340155,log(V/Ca)
Titano Gypsum TIG-1,Zn,5.713333333333334,32,"Dry, WS 10 x 15 mm",80816.61333333333,230848,7.06950353112215e-5,1.386193512614361e-4,-9.557135209433763,-8.883778861463485,log(Zn/Ca)
Titano Gypsum TIG-1,Zr,0.56,80,"Dry, WS 10 x 15 mm",80816.61333333333,230848,6.929268338556133e-6,3.465483781535902e-4,-11.87975632918823,-7.967488129589329,log(Zr/Ca)
